1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57045010
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57046010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57047010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	57048010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57049010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5704a010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	5704b010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5704c010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5704d010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5704e010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.1	URB_BULK in	06
1.4.0	URB_CONTROL in	
host	URB_BULK in	
host	URB_BULK out	5704f010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57050010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.1	URB_BULK in	06
1.4.0	URB_CONTROL in	
host	URB_BULK in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	57051010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57052010
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57053010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57054010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57055010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57056010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57057010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57058010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57059010
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5705a010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5705b010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5705c010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5705d010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5705e010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5705f010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57060010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	57061010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_CONTROL in	
host	URB_BULK in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	57062010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57063010
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57064010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57065010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57066010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57067010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57068010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57069010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5706a010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5706b010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5706c010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5706d010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5706e010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5706f010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57070010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57071010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57072010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57073010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57074010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57075010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57076010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57077010
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57078010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57079010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5707a010
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5707b010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5707c010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5707d010
1.4.1	URB_BULK out	
host	URB_CONTROL in	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5707e010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5707f010
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	57080010
1.4.1	URB_BULK out	
host	URB_BULK out	ffffffffffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57101010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110001ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57102010
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	0c110002ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57103010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110003ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57104010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110004ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57105010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110005ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57106010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110006ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57107010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110007ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57108010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110008ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	57109010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110009ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5710a010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110100ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5710b010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110101ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_BULK out	5710c010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110102ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5710d010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110103ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5710e010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110104ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5710f010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110105ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57110010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110106ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57111010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110107ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57112010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110108ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57113010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110109ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57114010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110200ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57115010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110201ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57116010
1.4.1	URB_BULK out	
host	URB_BULK out	0c110202ffffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57117010
1.4.1	URB_BULK out	
host	URB_BULK out	1b191d0105ffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57118010
1.4.1	URB_BULK out	
host	URB_BULK out	1b191d0106ffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	57119010
1.4.1	URB_BULK out	
host	URB_BULK out	1b191d0107ffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5711a010
1.4.1	URB_BULK out	
host	URB_BULK out	1b191d0108ffffffffffffffffffffff
1.4.1	URB_BULK out	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
host	URB_CONTROL in	
1.4.0	URB_CONTROL in	
1.4.1	URB_BULK in	06
host	URB_BULK in	
host	URB_BULK out	5711b010
1.4.1	URB_BULK out	
host	URB_BULK out	1b191d0109ffffffffffffffffffffff
1.4.1	URB_BULK out	
